Time,CoPx,CoPy
2.892000,0.008109,0.039048
2.893000,0.008099,0.039019
2.894000,0.008094,0.038986
2.895000,0.008093,0.038957
2.896000,0.008079,0.038939
2.897000,0.008057,0.038919
2.898000,0.008043,0.038899
2.899000,0.008032,0.038881
2.900000,0.008009,0.038865
2.901000,0.007998,0.038853
2.902000,0.007983,0.038851
2.903000,0.007963,0.038844
2.904000,0.007955,0.038848
2.905000,0.007948,0.038842
2.906000,0.007944,0.038840
2.907000,0.007944,0.038841
2.908000,0.007936,0.038841
2.909000,0.007935,0.038848
2.910000,0.007935,0.038854
2.911000,0.007943,0.038859
2.912000,0.007951,0.038881
2.913000,0.007946,0.038889
2.914000,0.007945,0.038894
2.915000,0.007940,0.038900
2.916000,0.007943,0.038907
2.917000,0.007954,0.038913
2.918000,0.007961,0.038923
2.919000,0.007964,0.038937
2.920000,0.007962,0.038952
2.921000,0.007973,0.038963
2.922000,0.007976,0.038976
2.923000,0.007974,0.039001
2.924000,0.007985,0.039022
2.925000,0.007996,0.039049
2.926000,0.007998,0.039068
2.927000,0.008004,0.039074
2.928000,0.008011,0.039080
2.929000,0.008025,0.039079
2.930000,0.008040,0.039094
2.931000,0.008055,0.039109
2.932000,0.008069,0.039115
2.933000,0.008071,0.039125
2.934000,0.008078,0.039126
2.935000,0.008089,0.039130
2.936000,0.008092,0.039145
2.937000,0.008095,0.039151
2.938000,0.008102,0.039161
2.939000,0.008092,0.039164
2.940000,0.008104,0.039164
2.941000,0.008116,0.039164
2.942000,0.008132,0.039170
2.943000,0.008135,0.039179
2.944000,0.008139,0.039190
2.945000,0.008151,0.039192
2.946000,0.008162,0.039194
2.947000,0.008170,0.039201
2.948000,0.008179,0.039201
2.949000,0.008174,0.039203
2.950000,0.008166,0.039210
2.951000,0.008166,0.039218
2.952000,0.008161,0.039220
2.953000,0.008161,0.039227
2.954000,0.008152,0.039232
2.955000,0.008144,0.039249
2.956000,0.008132,0.039261
2.957000,0.008132,0.039267
2.958000,0.008132,0.039282
2.959000,0.008131,0.039288
2.960000,0.008130,0.039284
2.961000,0.008134,0.039286
2.962000,0.008137,0.039287
2.963000,0.008145,0.039292
2.964000,0.008157,0.039292
2.965000,0.008164,0.039295
2.966000,0.008167,0.039304
2.967000,0.008175,0.039300
2.968000,0.008186,0.039300
2.969000,0.008198,0.039299
2.970000,0.008209,0.039307
2.971000,0.008212,0.039305
2.972000,0.008215,0.039303
2.973000,0.008226,0.039302
2.974000,0.008238,0.039293
2.975000,0.008244,0.039287
2.976000,0.008251,0.039280
2.977000,0.008250,0.039275
2.978000,0.008253,0.039274
2.979000,0.008260,0.039267
2.980000,0.008267,0.039263
2.981000,0.008274,0.039250
2.982000,0.008266,0.039238
2.983000,0.008268,0.039236
2.984000,0.008276,0.039223
2.985000,0.008271,0.039216
2.986000,0.008274,0.039209
2.987000,0.008278,0.039195
2.988000,0.008273,0.039172
2.989000,0.008277,0.039158
2.990000,0.008281,0.039154
2.991000,0.008293,0.039141
2.992000,0.008288,0.039120
2.993000,0.008289,0.039105
2.994000,0.008297,0.039089
2.995000,0.008309,0.039077
2.996000,0.008309,0.039069
2.997000,0.008318,0.039062
2.998000,0.008322,0.039050
2.999000,0.008322,0.039035
3.000000,0.008326,0.039023
3.001000,0.008335,0.039008
3.002000,0.008343,0.038993
3.003000,0.008348,0.038974
3.004000,0.008352,0.038948
3.005000,0.008364,0.038921
3.006000,0.008373,0.038899
3.007000,0.008373,0.038867
3.008000,0.008381,0.038836
3.009000,0.008386,0.038803
3.010000,0.008403,0.038765
3.011000,0.008407,0.038731
3.012000,0.008416,0.038701
3.013000,0.008425,0.038671
3.014000,0.008429,0.038638
3.015000,0.008434,0.038605
3.016000,0.008451,0.038576
3.017000,0.008460,0.038546
3.018000,0.008477,0.038516
3.019000,0.008477,0.038486
3.020000,0.008485,0.038455
3.021000,0.008494,0.038415
3.022000,0.008498,0.038381
3.023000,0.008502,0.038346
3.024000,0.008511,0.038307
3.025000,0.008519,0.038259
3.026000,0.008527,0.038212
3.027000,0.008527,0.038164
3.028000,0.008532,0.038131
3.029000,0.008537,0.038090
3.030000,0.008546,0.038053
3.031000,0.008551,0.038020
3.032000,0.008551,0.037983
3.033000,0.008548,0.037951
3.034000,0.008553,0.037927
3.035000,0.008554,0.037899
3.036000,0.008551,0.037875
3.037000,0.008551,0.037838
3.038000,0.008552,0.037808
3.039000,0.008548,0.037783
3.040000,0.008549,0.037754
3.041000,0.008549,0.037725
3.042000,0.008554,0.037702
3.043000,0.008551,0.037678
3.044000,0.008552,0.037660
3.045000,0.008554,0.037642
3.046000,0.008563,0.037632
3.047000,0.008568,0.037609
3.048000,0.008582,0.037594
3.049000,0.008587,0.037570
3.050000,0.008596,0.037550
3.051000,0.008609,0.037533
3.052000,0.008618,0.037520
3.053000,0.008623,0.037511
3.054000,0.008632,0.037499
3.055000,0.008628,0.037480
3.056000,0.008637,0.037474
3.057000,0.008629,0.037460
3.058000,0.008630,0.037455
3.059000,0.008638,0.037456
3.060000,0.008647,0.037449
3.061000,0.008648,0.037443
3.062000,0.008660,0.037430
3.063000,0.008668,0.037420
3.064000,0.008680,0.037416
3.065000,0.008680,0.037415
3.066000,0.008693,0.037420
3.067000,0.008709,0.037420
3.068000,0.008722,0.037424
3.069000,0.008729,0.037421
3.070000,0.008749,0.037422
3.071000,0.008766,0.037429
3.072000,0.008782,0.037428
3.073000,0.008798,0.037425
3.074000,0.008826,0.037418
3.075000,0.008850,0.037406
3.076000,0.008878,0.037407
3.077000,0.008894,0.037403
3.078000,0.008918,0.037402
3.079000,0.008938,0.037387
3.080000,0.008950,0.037378
3.081000,0.008969,0.037370
3.082000,0.008989,0.037362
3.083000,0.008996,0.037349
3.084000,0.009007,0.037332
3.085000,0.009014,0.037311
3.086000,0.009029,0.037281
3.087000,0.009036,0.037260
3.088000,0.009044,0.037248
3.089000,0.009059,0.037220
3.090000,0.009066,0.037201
3.091000,0.009070,0.037177
3.092000,0.009085,0.037149
3.093000,0.009093,0.037129
3.094000,0.009096,0.037114
3.095000,0.009112,0.037095
3.096000,0.009119,0.037069
3.097000,0.009122,0.037037
3.098000,0.009126,0.037015
3.099000,0.009130,0.036986
3.100000,0.009142,0.036949
3.101000,0.009146,0.036921
3.102000,0.009154,0.036896
3.103000,0.009167,0.036861
3.104000,0.009168,0.036831
3.105000,0.009180,0.036804
3.106000,0.009193,0.036779
3.107000,0.009206,0.036745
3.108000,0.009223,0.036714
3.109000,0.009236,0.036705
3.110000,0.009245,0.036684
3.111000,0.009258,0.036650
3.112000,0.009254,0.036624
3.113000,0.009255,0.036601
3.114000,0.009243,0.036567
3.115000,0.009239,0.036539
3.116000,0.009227,0.036520
3.117000,0.009219,0.036498
3.118000,0.009211,0.036467
3.119000,0.009203,0.036444
3.120000,0.009191,0.036425
3.121000,0.009190,0.036393
3.122000,0.009186,0.036364
3.123000,0.009178,0.036349
3.124000,0.009178,0.036325
3.125000,0.009182,0.036298
3.126000,0.009178,0.036278
3.127000,0.009166,0.036250
3.128000,0.009165,0.036225
3.129000,0.009165,0.036199
3.130000,0.009157,0.036175
3.131000,0.009148,0.036150
3.132000,0.009148,0.036125
3.133000,0.009139,0.036099
3.134000,0.009130,0.036072
3.135000,0.009121,0.036037
3.136000,0.009117,0.036007
3.137000,0.009100,0.035982
3.138000,0.009087,0.035952
3.139000,0.009082,0.035920
3.140000,0.009077,0.035890
3.141000,0.009072,0.035850
3.142000,0.009063,0.035816
3.143000,0.009058,0.035785
3.144000,0.009054,0.035763
3.145000,0.009057,0.035733
3.146000,0.009065,0.035700
3.147000,0.009068,0.035661
3.148000,0.009077,0.035629
3.149000,0.009080,0.035600
3.150000,0.009088,0.035574
3.151000,0.009088,0.035548
3.152000,0.009096,0.035515
3.153000,0.009108,0.035478
3.154000,0.009107,0.035451
3.155000,0.009102,0.035421
3.156000,0.009102,0.035387
3.157000,0.009097,0.035357
3.158000,0.009097,0.035322
3.159000,0.009084,0.035292
3.160000,0.009083,0.035258
3.161000,0.009083,0.035224
3.162000,0.009070,0.035186
3.163000,0.009074,0.035148
3.164000,0.009073,0.035114
3.165000,0.009069,0.035085
3.166000,0.009069,0.035051
3.167000,0.009072,0.035022
3.168000,0.009089,0.034982
3.169000,0.009101,0.034944
3.170000,0.009105,0.034915
3.171000,0.009113,0.034890
3.172000,0.009121,0.034859
3.173000,0.009137,0.034825
3.174000,0.009153,0.034799
3.175000,0.009165,0.034770
3.176000,0.009169,0.034732
3.177000,0.009168,0.034707
3.178000,0.009168,0.034673
3.179000,0.009180,0.034643
3.180000,0.009187,0.034616
3.181000,0.009190,0.034593
3.182000,0.009194,0.034571
3.183000,0.009197,0.034540
3.184000,0.009201,0.034517
3.185000,0.009204,0.034493
3.186000,0.009207,0.034470
3.187000,0.009210,0.034446
3.188000,0.009210,0.034419
3.189000,0.009209,0.034393
3.190000,0.009200,0.034374
3.191000,0.009195,0.034351
3.192000,0.009191,0.034329
3.193000,0.009190,0.034302
3.194000,0.009194,0.034280
3.195000,0.009201,0.034254
3.196000,0.009205,0.034232
3.197000,0.009204,0.034205
3.198000,0.009216,0.034175
3.199000,0.009228,0.034145
3.200000,0.009239,0.034115
3.201000,0.009251,0.034093
3.202000,0.009255,0.034073
3.203000,0.009263,0.034048
3.204000,0.009263,0.034024
3.205000,0.009280,0.034001
3.206000,0.009288,0.033976
3.207000,0.009292,0.033949
3.208000,0.009296,0.033913
3.209000,0.009296,0.033883
3.210000,0.009301,0.033856
3.211000,0.009317,0.033823
3.212000,0.009325,0.033791
3.213000,0.009341,0.033760
3.214000,0.009345,0.033732
3.215000,0.009354,0.033709
3.216000,0.009362,0.033686
3.217000,0.009374,0.033665
3.218000,0.009382,0.033638
3.219000,0.009386,0.033609
3.220000,0.009382,0.033591
3.221000,0.009386,0.033563
3.222000,0.009386,0.033538
3.223000,0.009390,0.033509
3.224000,0.009389,0.033476
3.225000,0.009389,0.033450
3.226000,0.009389,0.033418
3.227000,0.009393,0.033389
3.228000,0.009392,0.033356
3.229000,0.009396,0.033317
3.230000,0.009395,0.033292
3.231000,0.009403,0.033266
3.232000,0.009402,0.033239
3.233000,0.009397,0.033209
3.234000,0.009389,0.033176
3.235000,0.009388,0.033149
3.236000,0.009392,0.033120
3.237000,0.009400,0.033095
3.238000,0.009407,0.033068
3.239000,0.009406,0.033034
3.240000,0.009398,0.033002
3.241000,0.009386,0.032966
3.242000,0.009390,0.032939
3.243000,0.009402,0.032910
3.244000,0.009403,0.032880
3.245000,0.009399,0.032853
3.246000,0.009395,0.032818
3.247000,0.009388,0.032780
3.248000,0.009393,0.032749
3.249000,0.009398,0.032707
3.250000,0.009411,0.032675
3.251000,0.009421,0.032640
3.252000,0.009427,0.032594
3.253000,0.009437,0.032552
3.254000,0.009451,0.032508
3.255000,0.009466,0.032464
3.256000,0.009476,0.032422
3.257000,0.009486,0.032381
3.258000,0.009501,0.032345
3.259000,0.009512,0.032298
3.260000,0.009514,0.032251
3.261000,0.009521,0.032225
3.262000,0.009528,0.032182
3.263000,0.009535,0.032131
3.264000,0.009546,0.032093
3.265000,0.009562,0.032060
3.266000,0.009574,0.032024
3.267000,0.009585,0.031986
3.268000,0.009597,0.031949
3.269000,0.009608,0.031910
3.270000,0.009623,0.031868
3.271000,0.009638,0.031833
3.272000,0.009645,0.031806
3.273000,0.009652,0.031771
3.274000,0.009659,0.031735
3.275000,0.009661,0.031709
3.276000,0.009659,0.031679
3.277000,0.009661,0.031669
3.278000,0.009675,0.031654
3.279000,0.009676,0.031642
3.280000,0.009673,0.031632
3.281000,0.009673,0.031625
3.282000,0.009669,0.031621
3.283000,0.009669,0.031613
3.284000,0.009664,0.031601
3.285000,0.009660,0.031596
3.286000,0.009659,0.031577
3.287000,0.009654,0.031571
3.288000,0.009649,0.031556
3.289000,0.009648,0.031545
3.290000,0.009651,0.031537
3.291000,0.009663,0.031521
3.292000,0.009662,0.031509
3.293000,0.009668,0.031504
3.294000,0.009679,0.031494
3.295000,0.009685,0.031487
3.296000,0.009691,0.031473
3.297000,0.009701,0.031470
3.298000,0.009708,0.031465
3.299000,0.009714,0.031451
3.300000,0.009713,0.031453
3.301000,0.009719,0.031455
3.302000,0.009721,0.031445
3.303000,0.009724,0.031436
3.304000,0.009731,0.031431
3.305000,0.009729,0.031434
3.306000,0.009732,0.031427
3.307000,0.009743,0.031426
3.308000,0.009746,0.031426
3.309000,0.009749,0.031409
3.310000,0.009743,0.031393
3.311000,0.009746,0.031385
3.312000,0.009754,0.031374
3.313000,0.009753,0.031355
3.314000,0.009752,0.031328
3.315000,0.009751,0.031301
3.316000,0.009749,0.031264
3.317000,0.009749,0.031238
3.318000,0.009748,0.031212
3.319000,0.009760,0.031191
3.320000,0.009773,0.031162
3.321000,0.009772,0.031130
3.322000,0.009772,0.031106
3.323000,0.009776,0.031085
3.324000,0.009780,0.031065
3.325000,0.009781,0.031051
3.326000,0.009785,0.031032
3.327000,0.009785,0.031008
3.328000,0.009786,0.030969
3.329000,0.009778,0.030938
3.330000,0.009774,0.030912
3.331000,0.009776,0.030883
3.332000,0.009776,0.030846
3.333000,0.009773,0.030812
3.334000,0.009765,0.030774
3.335000,0.009758,0.030728
3.336000,0.009758,0.030698
3.337000,0.009763,0.030672
3.338000,0.009764,0.030643
3.339000,0.009773,0.030612
3.340000,0.009773,0.030573
3.341000,0.009781,0.030541
3.342000,0.009790,0.030511
3.343000,0.009803,0.030476
3.344000,0.009820,0.030445
3.345000,0.009833,0.030410
3.346000,0.009841,0.030379
3.347000,0.009858,0.030347
3.348000,0.009870,0.030319
3.349000,0.009899,0.030298
3.350000,0.009911,0.030270
3.351000,0.009915,0.030232
3.352000,0.009927,0.030202
3.353000,0.009938,0.030179
3.354000,0.009950,0.030156
3.355000,0.009961,0.030132
3.356000,0.009972,0.030100
3.357000,0.009986,0.030071
3.358000,0.009993,0.030043
3.359000,0.010008,0.030021
3.360000,0.010039,0.030007
3.361000,0.010057,0.029989
3.362000,0.010072,0.029967
3.363000,0.010094,0.029944
3.364000,0.010112,0.029924
3.365000,0.010125,0.029908
3.366000,0.010135,0.029896
3.367000,0.010132,0.029879
3.368000,0.010133,0.029859
3.369000,0.010134,0.029837
3.370000,0.010139,0.029820
3.371000,0.010144,0.029794
3.372000,0.010145,0.029773
3.373000,0.010150,0.029748
3.374000,0.010155,0.029723
3.375000,0.010156,0.029687
3.376000,0.010166,0.029659
3.377000,0.010168,0.029632
3.378000,0.010169,0.029597
3.379000,0.010171,0.029563
3.380000,0.010177,0.029541
3.381000,0.010176,0.029504
3.382000,0.010162,0.029463
3.383000,0.010160,0.029434
3.384000,0.010155,0.029419
3.385000,0.010153,0.029392
3.386000,0.010165,0.029369
3.387000,0.010168,0.029354
3.388000,0.010168,0.029329
3.389000,0.010167,0.029296
3.390000,0.010171,0.029274
3.391000,0.010187,0.029258
3.392000,0.010200,0.029231
3.393000,0.010213,0.029196
3.394000,0.010221,0.029172
3.395000,0.010222,0.029142
3.396000,0.010222,0.029103
3.397000,0.010227,0.029084
3.398000,0.010227,0.029063
3.399000,0.010228,0.029041
3.400000,0.010225,0.029016
3.401000,0.010210,0.028996
3.402000,0.010203,0.028974
3.403000,0.010195,0.028945
3.404000,0.010192,0.028928
3.405000,0.010185,0.028915
3.406000,0.010182,0.028890
3.407000,0.010171,0.028872
3.408000,0.010167,0.028846
3.409000,0.010160,0.028824
3.410000,0.010164,0.028797
3.411000,0.010157,0.028775
3.412000,0.010157,0.028753
3.413000,0.010158,0.028729
3.414000,0.010158,0.028714
3.415000,0.010159,0.028691
3.416000,0.010171,0.028672
3.417000,0.010176,0.028661
3.418000,0.010184,0.028646
3.419000,0.010188,0.028635
3.420000,0.010201,0.028623
3.421000,0.010213,0.028611
3.422000,0.010222,0.028596
3.423000,0.010230,0.028572
3.424000,0.010239,0.028557
3.425000,0.010247,0.028533
3.426000,0.010251,0.028505
3.427000,0.010264,0.028486
3.428000,0.010276,0.028467
3.429000,0.010281,0.028447
3.430000,0.010285,0.028427
3.431000,0.010293,0.028404
3.432000,0.010306,0.028384
3.433000,0.010314,0.028367
3.434000,0.010315,0.028353
3.435000,0.010336,0.028342
3.436000,0.010332,0.028330
3.437000,0.010332,0.028315
3.438000,0.010349,0.028300
3.439000,0.010361,0.028289
3.440000,0.010366,0.028277
3.441000,0.010366,0.028270
3.442000,0.010366,0.028263
3.443000,0.010370,0.028259
3.444000,0.010358,0.028248
3.445000,0.010362,0.028236
3.446000,0.010362,0.028228
3.447000,0.010354,0.028220
3.448000,0.010350,0.028215
3.449000,0.010350,0.028215
3.450000,0.010350,0.028207
3.451000,0.010349,0.028199
3.452000,0.010354,0.028188
3.453000,0.010354,0.028188
3.454000,0.010366,0.028183
3.455000,0.010374,0.028182
3.456000,0.010378,0.028178
3.457000,0.010377,0.028170
3.458000,0.010381,0.028157
3.459000,0.010385,0.028153
3.460000,0.010381,0.028149
3.461000,0.010381,0.028148
3.462000,0.010384,0.028144
3.463000,0.010368,0.028135
3.464000,0.010363,0.028122
3.465000,0.010359,0.028118
3.466000,0.010355,0.028113
3.467000,0.010347,0.028113
3.468000,0.010338,0.028105
3.469000,0.010338,0.028104
3.470000,0.010330,0.028095
3.471000,0.010321,0.028094
3.472000,0.010313,0.028094
3.473000,0.010301,0.028091
3.474000,0.010288,0.028086
3.475000,0.010280,0.028086
3.476000,0.010271,0.028085
3.477000,0.010263,0.028085
3.478000,0.010258,0.028079
3.479000,0.010246,0.028075
3.480000,0.010237,0.028066
3.481000,0.010245,0.028066
3.482000,0.010237,0.028065
3.483000,0.010232,0.028060
3.484000,0.010220,0.028055
3.485000,0.010203,0.028046
3.486000,0.010190,0.028040
3.487000,0.010173,0.028031
3.488000,0.010160,0.028018
3.489000,0.010143,0.028000
3.490000,0.010110,0.027975
3.491000,0.010093,0.027966
3.492000,0.010072,0.027945
3.493000,0.010056,0.027921
3.494000,0.010040,0.027898
3.495000,0.010015,0.027874
3.496000,0.009990,0.027849
3.497000,0.009975,0.027835
3.498000,0.009959,0.027820
3.499000,0.009951,0.027814
3.500000,0.009935,0.027792
3.501000,0.009928,0.027777
3.502000,0.009911,0.027754
3.503000,0.009895,0.027739
3.504000,0.009892,0.027714
3.505000,0.009889,0.027689
3.506000,0.009882,0.027666
3.507000,0.009870,0.027640
3.508000,0.009862,0.027610
3.509000,0.009854,0.027587
3.510000,0.009842,0.027560
3.511000,0.009835,0.027537
3.512000,0.009839,0.027510
3.513000,0.009839,0.027488
3.514000,0.009836,0.027462
3.515000,0.009833,0.027437
3.516000,0.009825,0.027415
3.517000,0.009810,0.027393
3.518000,0.009802,0.027363
3.519000,0.009799,0.027337
3.520000,0.009804,0.027319
3.521000,0.009792,0.027293
3.522000,0.009780,0.027282
3.523000,0.009772,0.027266
3.524000,0.009764,0.027251
3.525000,0.009765,0.027236
3.526000,0.009769,0.027225
3.527000,0.009757,0.027214
3.528000,0.009745,0.027211
3.529000,0.009733,0.027200
3.530000,0.009721,0.027189
3.531000,0.009705,0.027175
3.532000,0.009681,0.027167
3.533000,0.009656,0.027160
3.534000,0.009636,0.027149
3.535000,0.009615,0.027137
3.536000,0.009607,0.027138
3.537000,0.009587,0.027134
3.538000,0.009570,0.027134
3.539000,0.009562,0.027133
3.540000,0.009553,0.027124
3.541000,0.009557,0.027127
3.542000,0.009556,0.027127
3.543000,0.009552,0.027130
3.544000,0.009548,0.027133
3.545000,0.009543,0.027127
3.546000,0.009547,0.027122
3.547000,0.009546,0.027120
3.548000,0.009546,0.027128
3.549000,0.009549,0.027138
3.550000,0.009544,0.027140
3.551000,0.009539,0.027149
3.552000,0.009542,0.027158
3.553000,0.009541,0.027172
3.554000,0.009536,0.027181
3.555000,0.009535,0.027193
3.556000,0.009525,0.027198
3.557000,0.009511,0.027206
3.558000,0.009494,0.027219
3.559000,0.009484,0.027223
3.560000,0.009475,0.027229
3.561000,0.009458,0.027234
3.562000,0.009440,0.027238
3.563000,0.009423,0.027251
3.564000,0.009409,0.027260
3.565000,0.009392,0.027265
3.566000,0.009378,0.027266
3.567000,0.009369,0.027271
3.568000,0.009352,0.027285
3.569000,0.009343,0.027297
3.570000,0.009333,0.027310
3.571000,0.009320,0.027319
3.572000,0.009319,0.027325
3.573000,0.009314,0.027335
3.574000,0.009310,0.027345
3.575000,0.009305,0.027362
3.576000,0.009299,0.027371
3.577000,0.009295,0.027373
3.578000,0.009285,0.027379
3.579000,0.009277,0.027385
3.580000,0.009276,0.027391
3.581000,0.009267,0.027398
3.582000,0.009251,0.027405
3.583000,0.009238,0.027417
3.584000,0.009226,0.027421
3.585000,0.009218,0.027421
3.586000,0.009210,0.027429
3.587000,0.009198,0.027427
3.588000,0.009186,0.027424
3.589000,0.009170,0.027426
3.590000,0.009154,0.027428
3.591000,0.009143,0.027426
3.592000,0.009131,0.027432
3.593000,0.009127,0.027437
3.594000,0.009112,0.027448
3.595000,0.009100,0.027454
3.596000,0.009093,0.027464
3.597000,0.009081,0.027471
3.598000,0.009078,0.027477
3.599000,0.009070,0.027479
3.600000,0.009058,0.027484
3.601000,0.009051,0.027478
3.602000,0.009031,0.027476
3.603000,0.009019,0.027473
3.604000,0.009007,0.027470
3.605000,0.008999,0.027472
3.606000,0.008987,0.027470
3.607000,0.008971,0.027462
3.608000,0.008951,0.027468
3.609000,0.008939,0.027465
3.610000,0.008923,0.027473
3.611000,0.008910,0.027478
3.612000,0.008894,0.027479
3.613000,0.008878,0.027487
3.614000,0.008853,0.027487
3.615000,0.008833,0.027500
3.616000,0.008813,0.027505
3.617000,0.008793,0.027510
3.618000,0.008768,0.027519
3.619000,0.008748,0.027525
3.620000,0.008728,0.027531
3.621000,0.008712,0.027541
3.622000,0.008689,0.027545
3.623000,0.008669,0.027552
3.624000,0.008650,0.027552
3.625000,0.008622,0.027560
3.626000,0.008599,0.027556
3.627000,0.008572,0.027557
3.628000,0.008544,0.027558
3.629000,0.008521,0.027562
3.630000,0.008494,0.027563
3.631000,0.008474,0.027563
3.632000,0.008451,0.027560
3.633000,0.008424,0.027552
3.634000,0.008400,0.027547
3.635000,0.008389,0.027555
3.636000,0.008373,0.027552
3.637000,0.008354,0.027553
3.638000,0.008331,0.027542
3.639000,0.008312,0.027535
3.640000,0.008285,0.027528
3.641000,0.008257,0.027522
3.642000,0.008243,0.027528
3.643000,0.008224,0.027530
3.644000,0.008210,0.027520
3.645000,0.008195,0.027525
3.646000,0.008188,0.027515
3.647000,0.008182,0.027513
3.648000,0.008176,0.027511
3.649000,0.008169,0.027517
3.650000,0.008171,0.027522
3.651000,0.008169,0.027516
3.652000,0.008174,0.027508
3.653000,0.008171,0.027509
3.654000,0.008177,0.027501
3.655000,0.008186,0.027513
3.656000,0.008187,0.027516
3.657000,0.008188,0.027528
3.658000,0.008193,0.027526
3.659000,0.008198,0.027539
3.660000,0.008206,0.027556
3.661000,0.008206,0.027572
3.662000,0.008210,0.027583
3.663000,0.008209,0.027598
3.664000,0.008201,0.027614
3.665000,0.008201,0.027645
3.666000,0.008196,0.027670
3.667000,0.008199,0.027696
3.668000,0.008202,0.027722
3.669000,0.008194,0.027752
3.670000,0.008193,0.027782
3.671000,0.008180,0.027817
3.672000,0.008175,0.027851
3.673000,0.008166,0.027880
3.674000,0.008161,0.027905
3.675000,0.008156,0.027931
3.676000,0.008147,0.027960
3.677000,0.008137,0.027979
3.678000,0.008136,0.027999
3.679000,0.008139,0.028023
3.680000,0.008146,0.028050
3.681000,0.008140,0.028073
3.682000,0.008142,0.028095
3.683000,0.008141,0.028113
3.684000,0.008139,0.028123
3.685000,0.008146,0.028142
3.686000,0.008148,0.028156
3.687000,0.008147,0.028175
3.688000,0.008145,0.028186
3.689000,0.008144,0.028190
3.690000,0.008151,0.028193
3.691000,0.008154,0.028193
3.692000,0.008157,0.028186
3.693000,0.008156,0.028182
3.694000,0.008151,0.028175
3.695000,0.008150,0.028173
3.696000,0.008162,0.028165
3.697000,0.008165,0.028158
3.698000,0.008168,0.028143
3.699000,0.008167,0.028132
3.700000,0.008166,0.028122
3.701000,0.008166,0.028121
3.702000,0.008174,0.028120
3.703000,0.008169,0.028106
3.704000,0.008169,0.028097
3.705000,0.008164,0.028085
3.706000,0.008164,0.028069
3.707000,0.008156,0.028060
3.708000,0.008156,0.028052
3.709000,0.008152,0.028041
3.710000,0.008152,0.028032
3.711000,0.008148,0.028020
3.712000,0.008152,0.028008
3.713000,0.008151,0.027984
3.714000,0.008152,0.027969
3.715000,0.008144,0.027961
3.716000,0.008152,0.027954
3.717000,0.008152,0.027939
3.718000,0.008152,0.027924
3.719000,0.008156,0.027904
3.720000,0.008164,0.027889
3.721000,0.008172,0.027881
3.722000,0.008168,0.027877
3.723000,0.008160,0.027869
3.724000,0.008168,0.027853
3.725000,0.008160,0.027836
3.726000,0.008164,0.027832
3.727000,0.008168,0.027835
3.728000,0.008159,0.027826
3.729000,0.008155,0.027812
3.730000,0.008150,0.027807
3.731000,0.008154,0.027802
3.732000,0.008166,0.027796
3.733000,0.008165,0.027794
3.734000,0.008181,0.027793
3.735000,0.008189,0.027783
3.736000,0.008196,0.027764
3.737000,0.008208,0.027758
3.738000,0.008220,0.027759
3.739000,0.008227,0.027749
3.740000,0.008239,0.027743
3.741000,0.008242,0.027736
3.742000,0.008254,0.027738
3.743000,0.008253,0.027736
3.744000,0.008257,0.027738
3.745000,0.008273,0.027736
3.746000,0.008284,0.027738
3.747000,0.008288,0.027741
3.748000,0.008300,0.027751
3.749000,0.008307,0.027749
3.750000,0.008319,0.027752
3.751000,0.008331,0.027746
3.752000,0.008347,0.027744
3.753000,0.008355,0.027743
3.754000,0.008363,0.027742
3.755000,0.008370,0.027741
3.756000,0.008386,0.027739
3.757000,0.008398,0.027734
3.758000,0.008406,0.027741
3.759000,0.008414,0.027740
3.760000,0.008418,0.027744
3.761000,0.008426,0.027752
3.762000,0.008443,0.027752
3.763000,0.008443,0.027759
3.764000,0.008455,0.027771
3.765000,0.008459,0.027783
3.766000,0.008459,0.027792
3.767000,0.008459,0.027792
3.768000,0.008464,0.027805
3.769000,0.008460,0.027818
3.770000,0.008456,0.027823
3.771000,0.008448,0.027839
3.772000,0.008449,0.027856
3.773000,0.008445,0.027869
3.774000,0.008445,0.027878
3.775000,0.008450,0.027891
3.776000,0.008458,0.027908
3.777000,0.008467,0.027918
3.778000,0.008480,0.027930
3.779000,0.008484,0.027943
3.780000,0.008501,0.027953
3.781000,0.008514,0.027967
3.782000,0.008518,0.027973
3.783000,0.008523,0.027978
3.784000,0.008532,0.027988
3.785000,0.008541,0.027998
3.786000,0.008546,0.028012
3.787000,0.008551,0.028027
3.788000,0.008568,0.028046
3.789000,0.008569,0.028057
3.790000,0.008574,0.028063
3.791000,0.008591,0.028082
3.792000,0.008604,0.028106
3.793000,0.008614,0.028118
3.794000,0.008631,0.028137
3.795000,0.008649,0.028156
3.796000,0.008658,0.028175
3.797000,0.008667,0.028194
3.798000,0.008676,0.028220
3.799000,0.008685,0.028256
3.800000,0.008695,0.028284
3.801000,0.008696,0.028311
3.802000,0.008701,0.028357
3.803000,0.008702,0.028393
3.804000,0.008702,0.028419
3.805000,0.008711,0.028453
3.806000,0.008708,0.028491
3.807000,0.008717,0.028527
3.808000,0.008718,0.028561
3.809000,0.008710,0.028594
3.810000,0.008715,0.028633
3.811000,0.008715,0.028659
3.812000,0.008715,0.028692
3.813000,0.008712,0.028739
3.814000,0.008713,0.028773
3.815000,0.008714,0.028808
3.816000,0.008710,0.028846
3.817000,0.008711,0.028880
3.818000,0.008712,0.028922
3.819000,0.008716,0.028959
3.820000,0.008725,0.029000
3.821000,0.008721,0.029045
3.822000,0.008717,0.029091
3.823000,0.008726,0.029141
