Frame;Sub Frame;TA_D;FIB_D;GM_D;GL_D;SOL_D;TA_I;FIB_I;GM_I;GLI;SOL_I
2880;3;-0.0115204;-0.00465393;0.0566483;0.0767517;0.0675583;0.0716782;0.110207;0.0697708;0.0920868;0.0644302
2880;4;-0.00846863;-0.00362396;0.0593948;0.073204;0.0642395;0.063858;0.0982666;0.0740051;0.0976562;0.0639725
2880;5;-0.00785828;-0.00225067;0.055275;0.0682449;0.07267;0.0635529;0.0993347;0.0769424;0.100403;0.0629807
2880;6;-0.0104523;-0.00274658;0.0560379;0.071907;0.0646973;0.0617599;0.10498;0.069809;0.109406;0.0744247
2880;7;-0.0147247;-0.00347137;0.0580597;0.070076;0.0637054;0.0624466;0.0930786;0.0702667;0.104752;0.0759125
2880;8;-0.0050354;-0.00423431;0.0569153;0.0720978;0.0648117;0.065155;0.0813675;0.0733185;0.104713;0.0713348
2880;9;0.000152588;-0.00404358;0.0543213;0.074234;0.0647736;0.0683212;0.0444794;0.0649643;0.0982666;0.0857162
2881;0;-0.00385284;0.00175476;0.0517273;0.0705719;0.0676727;0.0686646;0.0642014;0.0525665;0.0856018;0.10437
2881;1;-3.81E-05;-0.00167847;0.0540161;0.0669479;0.072403;0.071106;0.111122;0.0453949;0.0962067;0.114517
2881;2;0.00587463;-0.00240326;0.0541687;0.0646591;0.062561;0.0765228;0.111046;0.0609207;0.108719;0.108757
2881;3;0.00785828;-0.00205994;0.0533676;0.0608063;0.062294;0.0759506;0.11776;0.0691605;0.111084;0.10006
2881;4;0.00854492;-0.000114441;0.0527191;0.0625992;0.067749;0.0715637;0.0687408;0.0769806;0.0979614;0.131454
2881;5;-0.001297;0.00507355;0.0484467;0.0638962;0.0640488;0.0695419;0.0240707;0.0863647;0.0889587;0.105247
2881;6;0.00167847;0.00228882;0.0517654;0.0621414;0.0657272;0.0759125;0.0483322;0.0801468;0.0911713;0.0733185
2881;7;-0.00137329;0.00331879;0.0484848;0.0627518;0.0595856;0.0744629;0.104065;0.0704193;0.106049;0.0395203
2881;8;0.0043869;0.00614166;0.0509644;0.0728226;0.0568771;0.0712585;0.08461;0.0614166;0.0975037;0.0572205
2881;9;0.00839233;0.00495911;0.0585556;0.0694275;0.0650787;0.0670624;0.0593567;0.0610352;0.0800323;0.0676346
2882;0;0.0122833;0.00225067;0.0616455;0.0634003;0.07061;0.0642395;0.0466537;0.0666428;0.0971603;0.0867462
2882;1;0.0205231;0.000839233;0.064621;0.0653839;0.0720596;0.0630951;0.0505447;0.0656128;0.102997;0.116119
2882;2;0.0176239;0.00263214;0.0627518;0.0728226;0.0675964;0.0650024;0.0523758;0.0786591;0.100632;0.112381
2882;3;0.00892639;0.00106812;0.0611115;0.07061;0.0696182;0.0634384;0.0415802;0.0758743;0.0888824;0.0881577
2882;4;0.0144196;0.00263214;0.055542;0.0743103;0.0683975;0.0746918;0.0632095;0.0723267;0.0889206;0.0617981
2882;5;0.00133514;0.00984192;0.0551224;0.0648117;0.069046;0.0682831;0.0692368;0.0793839;0.100136;0.0806808
2882;6;-0.00656128;0.00286102;0.0589752;0.0636673;0.0695038;0.0656891;0.0772476;0.0721359;0.093689;0.0737
2882;7;-0.0194931;-0.00656128;0.0569153;0.0640488;0.0688171;0.0696564;0.0668335;0.0675964;0.0961685;0.0534821
2882;8;-0.0167465;-0.00469208;0.053215;0.062027;0.0644302;0.0735855;0.050621;0.0720596;0.103683;0.0346375
2882;9;0.00984192;-0.00232697;0.0591278;0.0692749;0.0632477;0.0732422;0.0678253;0.0676727;0.106049;0.051918
2883;0;0.0297546;0.00644684;0.0611877;0.0721359;0.0675201;0.0722504;0.0757217;0.0666428;0.110054;0.0830841
2883;1;0.0239182;0.00587463;0.0627899;0.0761414;0.0720978;0.0767136;0.141029;0.0711441;0.109177;0.0878906
2883;2;0.00473022;-0.000114441;0.0638199;0.0765228;0.0723648;0.0800705;0.202026;0.0763321;0.106506;0.0920105
2883;3;-0.0104523;0.00171661;0.0566101;0.0743103;0.0719833;0.0754929;0.19146;0.0703049;0.0947571;0.100594
2883;4;-0.00328064;-0.00202179;0.056572;0.0703049;0.0703049;0.0672531;0.177231;0.0723267;0.0947571;0.108757
2883;5;-0.00564575;0.000801086;0.0502396;0.0667953;0.0732422;0.0600052;0.0947189;0.0714493;0.0961685;0.112038
2883;6;-0.00675201;0.00152588;0.0524139;0.0733948;0.0728226;0.0569916;-0.182533;0.0762558;0.088768;0.108337
2883;7;-0.00709534;0.00102997;0.0545883;0.0691605;0.069046;0.0624466;-0.102081;0.075798;0.085907;0.101624
2883;8;-0.00514984;0.000343323;0.0507736;0.068779;0.0654221;0.07061;0.116615;0.076828;0.101051;0.103455
2883;9;0.00148773;-0.00198364;0.0489426;0.0699234;0.071907;0.0697708;0.0762939;0.0730515;0.102005;0.104256
2884;0;0.00450134;-0.00541687;0.0478363;0.0685883;0.0696945;0.0637436;-0.0927353;0.0713348;0.0913239;0.0923538
2884;1;-0.00312805;-0.00640869;0.0506592;0.0656128;0.0667191;0.0665665;-0.0366974;0.0721741;0.0863266;0.096817
2884;2;0.000267029;-0.00644684;0.0539398;0.0623703;0.0610352;0.0730896;0.0378036;0.0699234;0.0893784;0.0811768
2884;3;-0.000991821;-0.00411987;0.0551605;0.0654984;0.0615692;0.0704193;0.0659561;0.0659561;0.0891876;0.0664139
2884;4;-0.00297546;-0.000572205;0.0555038;0.0618362;0.0673294;0.0725937;0.112305;0.0589371;0.0935364;0.0684738
2884;5;-0.00614166;0.00362396;0.0545502;0.0619507;0.073204;0.0691223;0.135269;0.0591278;0.118065;0.0821304
2884;6;-0.00144958;0.000495911;0.0553894;0.0606537;0.0715256;0.069809;0.182343;0.0719452;0.109329;0.100327
2884;7;-0.00682831;0.000686646;0.0567245;0.0675964;0.0694275;0.0676346;0.226593;0.0761795;0.0964737;0.0808334
2884;8;-0.01091;-0.000572205;0.0559616;0.0716019;0.0675964;0.0695038;0.145683;0.0678635;0.091095;0.0491333
2884;9;-0.00495911;0.00038147;0.0535583;0.0704575;0.0696182;0.0638199;0.0312042;0.0640106;0.087204;0.0458908
2885;0;-3.81E-05;0.00125885;0.0534058;0.0717545;0.0642395;0.0632858;0.0697327;0.0672531;0.100861;0.0450897
2885;1;-0.0025177;-0.000419617;0.0529861;0.0720978;0.0656891;0.0698853;0.0844193;0.0653839;0.0959015;0.0679398
2885;2;-0.00148773;0.00110626;0.0581741;0.0746155;0.0615692;0.0691605;0.0792313;0.068779;0.0952148;0.0836182
2885;3;0.000190735;-0.000267029;0.0600052;0.0727463;0.0634384;0.069046;0.0869751;0.0669098;0.102386;0.0802231
2885;4;0.000610352;-0.00141144;0.0615311;0.0654984;0.0671387;0.0672913;0.0899887;0.0626373;0.1054;0.0671387
2885;5;-0.00221252;0.00221252;0.0508499;0.0591278;0.0691605;0.0637817;0.104256;0.0648117;0.0999451;0.0721359
2885;6;0.00335693;-0.00347137;0.0553894;0.0643921;0.0671005;0.065155;0.111809;0.067215;0.0968552;0.0865936
2885;7;0.0056839;-0.00102997;0.0557709;0.0666809;0.0650024;0.0663376;0.105591;0.0695038;0.0945663;0.0912094
2885;8;0.00293732;-0.000495911;0.0516891;0.0645065;0.064621;0.0637054;0.0809479;0.0705719;0.0983047;0.0947952
2885;9;0.00740051;-0.00087738;0.0568771;0.0698471;0.0616074;0.0625229;0.00213623;0.0727463;0.100975;0.100174
2886;0;0.0125504;-0.0012207;0.0624466;0.0747681;0.0636292;0.0667572;-0.00827789;0.0762939;0.0998688;0.0910187
2886;1;0.0094986;0.0018692;0.0617218;0.0763702;0.0621033;0.0713348;0.0976562;0.0728607;0.0956345;0.0853348
2886;2;0.0069809;-0.000419617;0.0592804;0.0771332;0.0606918;0.0767899;0.123482;0.0795746;0.0985718;0.090332
2886;3;0.000915527;-0.00499725;0.0580978;0.0751877;0.0704193;0.0839233;0.139236;0.08358;0.105515;0.0984955
2886;4;-0.000457764;-0.00431061;0.0539398;0.071373;0.0714874;0.0775528;-0.000419617;0.0815201;0.101318;0.0999451
2886;5;-0.00244141;0.00274658;0.0493622;0.0702286;0.0741577;0.07061;-0.0862885;0.077858;0.101051;0.0963211
2886;6;-7.63E-05;0.00946045;0.0540924;0.0661469;0.0738525;0.067482;0.0361252;0.0724411;0.101852;0.0939941
2886;7;0.00350952;0.000762939;0.0520706;0.0693893;0.0652695;0.0751114;0.094986;0.072403;0.0989532;0.0884628
2886;8;0.00221252;0.00484467;0.0512314;0.0641251;0.0644684;0.0750732;0.0951004;0.0662994;0.0954819;0.0922012
2886;9;0.00259399;0.00087738;0.0546265;0.0675201;0.0621414;0.071907;0.0801468;0.0650024;0.0965881;0.0874329
2887;0;0.00595093;0.00141144;0.0547028;0.0666428;0.0671768;0.0714874;0.0562668;0.0601196;0.0977325;0.0815582
2887;1;0.00293732;0.00209808;0.0579834;0.0656891;0.0645447;0.0683975;0.0583267;0.0621033;0.0966644;0.0797272
2887;2;0.0075531;-0.00320435;0.0600433;0.0723648;0.0673294;0.0672531;0.0556564;0.0650406;0.0969696;0.0687408
2887;3;0.00148773;-0.0019455;0.0565338;0.0698471;0.0696564;0.0675964;0.071106;0.0675964;0.0981903;0.0645447
2887;4;-0.00404358;0.000267029;0.0521088;0.066185;0.0713348;0.0619507;0.0827026;0.069046;0.100975;0.0650787
2887;5;-0.0148773;0.00274658;0.04879;0.0625992;0.0782394;0.0640106;0.0886536;0.0674057;0.100327;0.0665665
2887;6;-0.0094986;-0.00385284;0.0538254;0.0635147;0.0698853;0.0706863;0.0979614;0.0722504;0.102844;0.0811768
2887;7;-0.00991821;0.00183105;0.0506592;0.0661087;0.0716782;0.0680161;0.109863;0.0756836;0.0999832;0.0829697
2887;8;-0.011673;0.00328064;0.0542831;0.0706863;0.0693512;0.0624847;0.0841522;0.0738144;0.0929642;0.0914001
2887;9;-0.00904083;-0.000190735;0.0569534;0.0686264;0.0682449;0.0638199;0.0721741;0.0722504;0.0924683;0.0938034
2888;0;-0.00366211;0.00148773;0.054245;0.0673676;0.0650024;0.070076;0.0725555;0.0750351;0.095253;0.0905991
2888;1;-0.00663757;-0.000267029;0.0562668;0.0682449;0.0573349;0.0745773;0.0568771;0.0709915;0.0947952;0.0910187
2888;2;-0.00205994;-0.00431061;0.0537109;0.0674438;0.0561523;0.0769424;0.0738525;0.067482;0.0956726;0.0896072
2888;3;-0.00591278;0.000686646;0.0572586;0.0675964;0.0521088;0.072937;0.0768661;0.0722122;0.0988007;0.0867462
2888;4;-0.00114441;0.000839233;0.0645828;0.0704575;0.0463486;0.0738907;0.0808334;0.0717545;0.0992203;0.0891113
2888;5;-0.00389099;-0.00171661;0.0596237;0.0601578;0.0605774;0.0783539;0.08564;0.0763702;0.0986481;0.0827408
2888;6;-0.000419617;-0.00652313;0.0641251;0.0614929;0.0826263;0.0743103;0.0852585;0.072937;0.10025;0.0816727
2888;7;0.00354767;-0.0075531;0.0630951;0.0643539;0.0954437;0.0736237;0.0800705;0.0747681;0.0959015;0.0803375
2888;8;0.00473022;-0.00617981;0.061264;0.0668716;0.0900269;0.0701141;0.0753784;0.0731659;0.093689;0.086937
2888;9;0.0107956;-0.000572205;0.0643158;0.0696564;0.0807571;0.0664902;0.0763702;0.0668335;0.0973129;0.0820923
2889;0;0.00808716;0.00289917;0.0599289;0.069046;0.0773239;0.0658417;0.0766373;0.0691605;0.0965881;0.0762558
2889;1;0.0114059;0.00610352;0.0582504;0.0684357;0.0544739;0.0672531;0.075264;0.0714493;0.0956726;0.0762558
2889;2;0.0115204;0.00926971;0.0569916;0.0698853;0.0513458;0.0655365;0.0768661;0.0698471;0.097847;0.0835037
2889;3;0.00759125;0.00556946;0.0522614;0.0719452;0.0577927;0.0691986;0.0714493;0.0682449;0.0958633;0.0818634
2889;4;0.0087738;0.00385284;0.0487518;0.0758362;0.058136;0.0707626;0.0697708;0.0648499;0.0968933;0.0811768
2889;5;0.00148773;0.000801086;0.0442505;0.0702667;0.0682068;0.0668335;0.069313;0.0667572;0.0985336;0.080719
2889;6;0.00507355;0.00156403;0.0495148;0.0703812;0.0770187;0.0670242;0.0679398;0.0690079;0.10128;0.0865173
2889;7;0.00404358;0.000152588;0.0494003;0.0754166;0.0804901;0.0637436;0.0653076;0.0709534;0.0974274;0.0850677
2889;8;-0.000610352;-0.000610352;0.051651;0.0754929;0.0627899;0.0621033;0.0668716;0.0690079;0.0976562;0.0842667
2889;9;-0.00133514;-0.00846863;0.0554276;0.0716019;0.063324;0.0644684;0.0735474;0.0677109;0.0977325;0.0860977
2890;0;-0.00312805;-0.0075531;0.0547409;0.0695038;0.0646591;0.0669479;0.0754547;0.0710297;0.103226;0.0841522
2890;1;-0.00209808;-0.00591278;0.0583649;0.0653076;0.0741196;0.0640488;0.0744247;0.0641251;0.0992203;0.0807571
2890;2;0.0037384;-0.00270844;0.0616074;0.0615311;0.0674438;0.0674057;0.0711441;0.0709534;0.0999832;0.0782013
2890;3;0.00225067;0.000686646;0.0547409;0.0575256;0.0648117;0.069313;0.072403;0.0695801;0.0984192;0.0774765
2890;4;-0.00358582;-0.00148773;0.0543594;0.0577927;0.062561;0.0699615;0.0706482;0.0711441;0.0953674;0.0864029
2890;5;-0.00652313;0.00782013;0.0537872;0.0550079;0.0704575;0.0654221;0.0675583;0.0750351;0.0940704;0.0867462
2890;6;-0.00484467;0.00583649;0.0564957;0.0526428;0.0674438;0.0619888;0.0695419;0.0737381;0.0938416;0.0788879
2890;7;-0.00724792;0.00465393;0.0545502;0.0479889;0.065918;0.0664902;0.0763321;0.0723648;0.0918961;0.0776672
2890;8;-0.00827789;0.00236511;0.0557327;0.0458145;0.0645447;0.0695419;0.0751114;0.0754166;0.0949478;0.082016
2890;9;-0.00190735;-0.000267029;0.0536346;0.0358963;0.0645065;0.0728226;0.0784683;0.0727463;0.0958252;0.0881577
2891;0;0.0312805;3.81E-05;0.0527573;0.0126648;0.067482;0.0711823;0.0774765;0.0731659;0.0974274;0.0885391
2891;1;0.0141144;-0.00167847;0.0574112;0.00804901;0.068512;0.0704956;0.0744247;0.0694275;0.099678;0.0856781
2891;2;-0.0050354;0.000991821;0.0592804;0.0395584;0.0714874;0.0751495;0.0717926;0.0676727;0.0998688;0.0860596
2891;3;-0.0290298;-0.00377655;0.0540161;0.0541687;0.0663376;0.0780869;0.0710297;0.0701141;0.0998688;0.0844193
2891;4;-0.0312042;-0.00263214;0.0547028;0.0743103;0.0585175;0.0777054;0.0695419;0.0696564;0.100822;0.0858307
2891;5;-0.0312042;-0.001297;0.0458527;0.135422;0.0568008;0.0761795;0.0630951;0.0693512;0.0989914;0.0885773
2891;6;-0.00141144;0.000228882;0.0503922;0.205727;0.0577927;0.0863266;0.0669861;0.0694275;0.0998688;0.0881195
2891;7;0.0279236;0.000343323;0.0557709;0.214081;0.0615692;0.0902557;0.0738525;0.066185;0.101738;0.085907
2891;8;-0.0107956;-7.63E-05;0.0564194;0.204124;0.0643158;0.0946808;0.0780106;0.0690079;0.101776;0.0874329
2891;9;-0.0572968;-0.00377655;0.0592804;0.191498;0.0626755;0.0849533;0.0818634;0.0688553;0.103874;0.0857162
2892;0;-0.0381851;0.00160217;0.0628662;0.168266;0.0751495;0.0688553;0.0763702;0.0712204;0.103531;0.0829697
2892;1;-0.000114441;0.00217438;0.0587845;0.141029;0.0757217;0.0458908;0.0816727;0.069313;0.102654;0.0801468
2892;2;0.0182724;0.00133514;0.0612259;0.112953;0.0731659;0.0361633;0.0780487;0.0677872;0.0971603;0.0802612
2892;3;0.0295258;0.00160217;0.0566483;0.0821686;0.0661469;0.0494766;0.0784683;0.0709915;0.0910187;0.0799561
2892;4;0.0286484;-0.000495911;0.0550079;0.0458908;0.062027;0.0501251;0.078392;0.0688934;0.0975418;0.0791931
2892;5;0.0264359;0.00133514;0.0533295;0.0165558;0.0767136;0.0507736;0.0712967;0.0691605;0.0992584;0.077095
2892;6;0.0284576;0.00751495;0.0582504;0.0117874;0.0781631;0.0542068;0.0726318;0.0676346;0.0939941;0.0829697
2892;7;0.0232697;0.00476837;0.0606537;0.0104523;0.068779;0.049057;0.0687408;0.0719452;0.0957489;0.08255
2892;8;0.0228119;0.000724792;0.0603485;-0.00366211;0.0877762;0.0455475;0.0678635;0.0669098;0.0934982;0.082283
2892;9;0.023613;-0.00377655;0.0550461;-0.00953674;0.0853348;0.0590134;0.0754929;0.0693512;0.0923157;0.0812912
2893;0;0.0148773;0.00457764;0.051384;-0.00988007;0.0732803;0.0683975;0.0750351;0.0732422;0.0967789;0.080719
2893;1;0.0168228;0.00541687;0.0553131;-0.00518799;0.0703812;0.062294;0.0748444;0.0722122;0.0928116;0.0858307
2893;2;0.0179672;0.0044632;0.0600052;0.00988007;0.064621;0.0605392;0.0769424;0.0749588;0.0978088;0.0889587
2893;3;0.00434875;-0.00179291;0.0603867;0.00663757;0.0653839;0.063324;0.0742722;0.0775909;0.0963974;0.0855637
2893;4;-0.0138092;-0.00583649;0.0609589;0.00606537;0.063591;0.0634766;0.0697327;0.0761032;0.0905609;0.0860214
2893;5;-0.0315475;-0.00537872;0.0521469;0.00831604;0.0714111;0.0647736;0.0605011;0.0688934;0.0922775;0.0850296
2893;6;-0.0444031;-0.0056839;0.0506973;0.0178909;0.0644684;0.0774384;0.0628662;0.0693512;0.0958633;0.0815964
2893;7;-0.0273895;-0.00617981;0.0511551;0.0208282;0.073967;0.0884247;0.0647736;0.0696945;0.0956726;0.0888062
2893;8;-0.00278473;-0.000343323;0.0510406;0.0352859;0.0622177;0.111961;0.0686646;0.067749;0.092392;0.0845718
2893;9;-0.00518799;-0.00267029;0.0535965;0.0458908;0.036087;0.106888;0.0744629;0.0691223;0.0951385;0.0814438
2894;0;0.0116348;-0.00968933;0.0531387;0.0544357;0.0294495;0.110321;0.0803375;0.0684738;0.101967;0.0820923
2894;1;0.0160217;-0.00904083;0.0553894;0.0632095;0.0392914;0.133476;0.0834656;0.072403;0.10601;0.081749
2894;2;-0.0186539;-0.00267029;0.0567245;0.0803757;0.0661087;0.15892;0.0812149;0.0700378;0.104294;0.0774765
2894;3;-0.00713348;-0.00324249;0.0568771;0.0869751;0.0855255;0.138512;0.0809479;0.0738525;0.105705;0.0814056
2894;4;0.0234985;-0.00167847;0.0578308;0.0843811;0.0965881;0.122757;0.0793839;0.0745392;0.10746;0.0809479
2894;5;0.0397873;0.00343323;0.0542068;0.0862503;0.0984573;0.111008;0.0779724;0.0736237;0.100021;0.0772858
2894;6;-0.00301361;0.00423431;0.0524521;0.0917435;0.0662231;0.0807953;0.0811386;0.0720596;0.102501;0.0782013
2894;7;0.0130463;0.00652313;0.0539017;0.102921;0.0597;-0.00923157;0.0816727;0.073967;0.102768;0.079689
2894;8;-0.0121307;0.00324249;0.0577164;0.0968552;0.0659561;-0.117226;0.0767899;0.071373;0.100479;0.087204
2894;9;-0.025177;0.0125885;0.0644302;0.0902176;0.0678253;-0.0864029;0.078125;0.0695038;0.098877;0.0822449
2895;0;-0.0164032;0.0104141;0.0557327;0.111732;0.0519562;-0.0313568;0.0727463;0.0660324;0.0935745;0.085907
2895;1;-0.00480652;0.00171661;0.0562668;0.135536;0.0485992;0.0139618;0.0668716;0.0691223;0.0922775;0.0837708
2895;2;0.000419617;-0.00358582;0.056572;0.118332;0.0730515;0.0518417;0.0628662;0.0631332;0.0872421;0.0871277
2895;3;-0.0168228;-0.0069046;0.06073;0.0971222;0.0777435;0.0827026;0.0644302;0.0653839;0.0930405;0.088501
2895;4;-0.0324631;-0.0088501;0.0541306;0.0762177;0.0585556;0.0962067;0.0724411;0.0680542;0.0989151;0.0866699
2895;5;-0.0320435;-0.00598907;0.0452805;0.0677109;0.0382233;0.105019;0.0683594;0.0659561;0.10006;0.0816345
2895;6;-0.00175476;-0.00370026;0.0554657;0.0650406;0.0412369;0.146332;0.0701523;0.067215;0.0977707;0.08461
2895;7;0.00255585;-0.00640869;0.0717545;0.0924301;0.0614166;0.0806427;0.073204;0.0649261;0.0981522;0.0848389
2895;8;0.00202179;-0.00816345;0.0770569;0.0867462;0.0485611;0.0328445;0.0810623;0.0699997;0.0999069;0.0860596
2895;9;0.00644684;0.00312805;0.0749969;0.0901794;0.0849152;0.0702286;0.0802612;0.0716019;0.100708;0.0881958
2896;0;0.00617981;0.013237;0.0248337;0.0732422;0.149841;0.0843811;0.0769424;0.0699997;0.100327;0.0867081
2896;1;0.00743866;0.00995636;0.0207901;0.0807953;0.150948;0.058136;0.0756836;0.0728226;0.0965118;0.0844955
2896;2;0.00362396;0.00164032;0.0376511;0.0870514;0.0896454;0.0798035;0.0682449;0.0712967;0.0976944;0.0872421
2896;3;0.00743866;-0.0025177;0.0510788;0.0741196;0.0515747;0.132637;0.0685883;0.07164;0.0969696;0.0859451
2896;4;0.00713348;0.00106812;0.0558853;0.0688553;0.0483704;0.150223;0.0691223;0.0777435;0.093689;0.0827026
2896;5;0.00553131;0.00549316;0.0587845;0.062294;0.066185;0.129013;0.0647354;0.0790405;0.0957489;0.0853729
2896;6;0.0114441;0.00904083;0.0489044;0.0795746;0.0629425;0.0913239;0.0682831;0.0801849;0.095253;0.0873184
2896;7;0.00789642;0.00545502;0.0490189;0.0891876;0.0584793;0.0655746;0.0692368;0.0740814;0.0960541;0.0837708
2896;8;0.0114822;0.0044632;0.0502396;0.0823212;0.0550079;0.067482;0.0752258;0.069809;0.0977707;0.0798416
2896;9;0.00915527;0.00453949;0.0589371;0.0649261;0.0424194;0.0729752;0.0793076;0.0672913;0.0987244;0.0794601
2897;0;0.0160217;0.00179291;0.0612259;0.0482178;0.0559616;0.0838089;0.0775146;0.0670624;0.0969696;0.0708008
2897;1;0.0172424;-0.00335693;0.0617599;0.0439072;0.0470352;0.0995636;0.0763702;0.0690079;0.0992203;0.0690842
2897;2;0.0111008;0.00152588;0.0626755;0.0408554;0.0501633;0.0880814;0.077095;0.0682449;0.0996399;0.0770569
2897;3;-0.0136566;0.00694275;0.0690842;0.0367737;0.0703049;0.0614929;0.077095;0.0705338;0.0973892;0.0773239
2897;4;-0.0239563;-0.000114441;0.060997;0.030632;0.0745773;0.0664139;0.0754547;0.0675583;0.100288;0.0793457
2897;5;-0.013504;-0.000686646;0.0510025;0.031662;0.0759125;0.0862503;0.068512;0.0706482;0.0977707;0.0752258
2897;6;-0.00453949;-0.000953674;0.0534439;0.0352097;0.0483322;0.036087;0.0703049;0.0681305;0.0973511;0.0798416
2897;7;-0.00431061;-0.0123978;0.0614548;0.0376892;0.0484848;-0.0044632;0.0733948;0.0664139;0.0976944;0.0832367
2897;8;0.00221252;-0.00762939;0.0667953;0.039978;0.0408173;-0.0217056;0.0684738;0.0672913;0.0992584;0.0910187
2897;9;0.0136566;-0.0114822;0.0691986;0.0447464;0.0358582;-0.03582;0.0714111;0.0691986;0.100021;0.0893784
2898;0;0.00595093;-0.0137329;0.0629044;0.0365448;0.0819016;-0.0516129;0.0720978;0.0747681;0.096817;0.0984573
2898;1;-0.00125885;0.00160217;0.0602341;0.0434494;0.128479;-0.0229263;0.0761414;0.0714493;0.0986862;0.102348
2898;2;-0.0162506;-0.000114441;0.0592804;0.052948;0.115662;0.0788116;0.0772858;0.0694656;0.0995255;0.0965881
2898;3;-0.0208664;0.00114441;0.0634003;0.0629807;0.0683594;0.113564;0.0738907;0.0690079;0.101662;0.0897217
2898;4;-0.0205231;-0.00183105;0.051651;0.0698471;0.0601196;0.117836;0.0750732;0.0691986;0.096817;0.0872803
2898;5;-0.0243759;-0.00850677;0.0565338;0.0764084;0.054512;0.127983;0.0744247;0.0722122;0.0965881;0.0824738
2898;6;-0.00835419;-0.0118256;0.0489044;0.0871658;0.0559616;0.130196;0.0727463;0.0772476;0.0963974;0.0834274
2898;7;0.0216293;-0.0030899;0.043335;0.0973892;0.043869;0.126305;0.0712967;0.0734329;0.0939178;0.0803375
2898;8;0.0234222;0.00171661;0.039711;0.0972366;0.0583649;0.134277;0.0728607;0.0667572;0.0956345;0.0773621
2898;9;0.0560379;-0.000190735;0.0460434;0.0941086;0.0610733;0.128403;0.0767517;0.0649643;0.0924301;0.0822067
2899;0;0.0585175;-0.0025177;0.0468445;0.101395;0.0767136;0.0730133;0.0783157;0.0679779;0.0953293;0.08564
2899;1;0.0520325;-0.00957489;0.0588608;0.106392;0.106239;0.0371933;0.0775909;0.0685883;0.0956726;0.0852585
2899;2;0.0961304;-0.000152588;0.0407791;0.109749;0.0876236;0.0421906;0.069313;0.0720978;0.0955963;0.0873947
2899;3;0.113945;0.0137329;0.0524139;0.1091;0.0692749;0.0573349;0.0713348;0.072403;0.0973892;0.0880051
2899;4;0.0844574;0.0139236;0.0628662;0.106277;0.0505066;0.059166;0.0722885;0.0709152;0.095253;0.0828552
2899;5;-0.0941849;0.0204468;0.0611877;0.102615;0.0627518;0.0569153;0.0653839;0.0717926;0.0994492;0.0764847
2899;6;-0.290375;0.013504;0.057106;0.0919342;0.101166;0.0800705;0.0721359;0.0691223;0.100822;0.0725937
2899;7;-0.216866;0.00591278;0.0536728;0.0863647;0.0919342;0.0597763;0.0716019;0.0702667;0.100212;0.0752258
2899;8;-0.0124359;0.00534058;0.0539017;0.082016;0.0763702;0.0548935;0.0684738;0.0698853;0.0997162;0.0760651
2899;9;0.0855255;-0.00221252;0.0564194;0.0759125;0.0540161;0.0542831;0.0728226;0.0691223;0.0971985;0.0762558
2900;0;-0.00167847;0.00164032;0.0533676;0.0755692;0.0625229;0.0403595;0.0751114;0.0664902;0.0974274;0.0801849
2900;1;-0.0515366;-0.000343323;0.0571442;0.0696945;0.0511551;0.0516129;0.0821304;0.0667191;0.0983047;0.0794983
2900;2;-0.0812149;-0.00255585;0.0588226;0.0585938;0.0494385;0.0544739;0.0811386;0.0685883;0.095253;0.0815201
2900;3;-0.0214386;0.00118256;0.060463;0.0585556;0.0642776;0.0852203;0.0779724;0.0653458;0.0949478;0.0801849
2900;4;-0.0145721;0.000686646;0.0600052;0.0602722;0.0593185;0.111389;0.0828171;0.0696564;0.097847;0.0828934
2900;5;-0.00988007;-0.00415802;0.0553131;0.0496292;0.0662994;0.105095;0.0806046;0.0720215;0.0975418;0.0878143
2900;6;0.0205231;-0.00198364;0.0550461;0.0551224;0.0619507;0.0955582;0.0817871;0.0729752;0.100212;0.088768
2900;7;0.0637817;-0.00118256;0.0553513;0.0537491;0.0576019;0.0992584;0.0748444;0.069809;0.102654;0.0875473
2900;8;0.0568771;-0.00846863;0.056572;0.0539017;0.0549316;0.108223;0.0737762;0.0694656;0.101776;0.0865555
2900;9;0.0672913;-0.00988007;0.0556183;0.054245;0.0579071;0.126762;0.0715637;0.0683212;0.105896;0.0866318
2901;0;0.0887299;-0.00663757;0.056572;0.0531387;0.064621;0.181198;0.0670242;0.0711441;0.100899;0.0806808
2901;1;0.101204;0.00133514;0.0613022;0.056839;0.063591;0.0668716;0.069046;0.0748444;0.101852;0.083847
2901;2;0.097084;0.00320435;0.0620651;0.0599289;0.0694275;-0.00846863;0.0651169;0.0734329;0.0988007;0.0894165
2901;3;0.0708771;0.00362396;0.0584412;0.0590897;0.0732803;0.0554657;0.0672913;0.0725174;0.097847;0.0893021
2901;4;-0.0107956;0.00144958;0.0534439;0.052948;0.0640869;0.0474548;0.070076;0.0720978;0.0951004;0.0868988
2901;5;-0.050087;0.00267029;0.0491333;0.0428772;0.07267;-0.0804138;0.0682068;0.0707245;0.0934982;0.0839615
2901;6;-0.0318527;0.00343323;0.0551224;0.0483322;0.0751495;-0.111771;0.0766373;0.0713348;0.0922775;0.0854874
2901;7;-0.0228119;0.00507355;0.057869;0.0500107;0.0698853;-0.0505066;0.0786209;0.0686646;0.092926;0.0844574
