Frame;Sub Frame;LAX;LAY;LAZ;LHX;LHY;LHZ;LKX;LKY;LKZ;RAX;RAY;RAZ;RHX;RHY;RHZ;RKX;RKY;RKZ
872;0;3.19941;-6.14922;19.9259;27.417;0.318287;-13.6057;43.8898;-8.32321;-26.1145;7.63447;-3.52347;13.0705;0.719371;4.95894;-12.5803;4.81931;-1.05861;-7.99073
873;0;3.19226;-6.27502;20.2836;27.8756;0.479852;-13.6736;41.628;-8.03252;-25.929;7.94587;-3.54101;13.1319;0.410313;4.91922;-12.5231;4.75558;-1.06079;-8.04687
874;0;3.01765;-6.3991;20.6346;28.2782;0.616225;-13.7291;39.2754;-7.71727;-25.6727;8.24831;-3.55673;13.1869;0.110267;4.89263;-12.4548;4.69784;-1.05985;-8.10087
875;0;2.67422;-6.52872;20.9996;28.6244;0.730858;-13.7684;36.8323;-7.38215;-25.374;8.54177;-3.57022;13.234;-0.181405;4.87863;-12.3778;4.64866;-1.05402;-8.14949
876;0;2.17465;-6.67158;21.3996;28.9151;0.826142;-13.7906;34.3013;-7.03187;-25.0586;8.82735;-3.58268;13.2775;-0.46464;4.87665;-12.2952;4.61148;-1.0436;-8.19346
877;0;1.54357;-6.83875;21.8648;29.1529;0.906155;-13.7956;31.6886;-6.67395;-24.7581;9.10618;-3.59369;13.316;-0.739489;4.88485;-12.2106;4.58928;-1.0278;-8.22863
878;0;0.819148;-7.04142;22.4245;29.3415;0.972749;-13.7847;29.0049;-6.31544;-24.5017;9.37887;-3.60438;13.3533;-1.00587;4.90208;-12.1273;4.58461;-1.00657;-8.25382
879;0;0.0484432;-7.2915;23.1086;29.485;1.02784;-13.7619;26.2668;-5.96357;-24.3154;9.64627;-3.61557;13.3924;-1.26491;4.92614;-12.0481;4.59899;-0.980015;-8.26752
880;0;-0.711921;-7.59714;23.9348;29.59;1.07159;-13.734;23.5008;-5.62545;-24.215;9.90928;-3.62787;13.4353;-1.5176;4.95512;-11.9734;4.63437;-0.948228;-8.2679
881;0;-1.4036;-7.965;24.9146;29.6632;1.10535;-13.7089;20.7393;-5.30712;-24.2105;10.1686;-3.64202;13.4847;-1.76512;4.98701;-11.9042;4.691;-0.913139;-8.25427
882;0;-1.97017;-8.39448;26.0379;29.7111;1.12851;-13.6928;18.0227;-5.01239;-24.2991;10.424;-3.65818;13.541;-2.00959;5.02003;-11.8394;4.76919;-0.875278;-8.22444
883;0;-2.36306;-8.87768;27.275;29.7409;1.14137;-13.6945;15.3977;-4.74352;-24.4655;10.6754;-3.67655;13.605;-2.25365;5.05249;-11.7761;4.86695;-0.837253;-8.17852
884;0;-2.54904;-9.39997;28.5801;29.7581;1.14351;-13.7217;12.9142;-4.50212;-24.6874;10.9221;-3.69731;13.6773;-2.49989;5.0837;-11.7104;4.98296;-0.801481;-8.11807
885;0;-2.51792;-9.93755;29.8883;29.7671;1.13582;-13.7788;10.6208;-4.28669;-24.936;11.1634;-3.7195;13.7546;-2.7517;5.11227;-11.6364;5.11394;-0.771203;-8.04421
886;0;-2.28487;-10.4622;31.1309;29.7707;1.1189;-13.8691;8.56267;-4.09684;-25.1822;11.3985;-3.74241;13.8342;-3.01174;5.13801;-11.5511;5.25782;-0.74909;-7.95681
887;0;-1.89083;-10.9397;32.2323;29.7685;1.09301;-13.9937;6.77695;-3.9305;-25.394;11.6265;-3.76494;13.9125;-3.28424;5.16012;-11.4449;5.41064;-0.737971;-7.86057
888;0;-1.40233;-11.3416;33.1377;29.7595;1.06004;-14.1516;5.28995;-3.78704;-25.5516;11.846;-3.78591;13.9854;-3.5711;5.17835;-11.3167;5.57022;-0.740908;-7.7559
889;0;-0.899038;-11.6419;33.8015;29.7402;1.02088;-14.3374;4.11449;-3.66515;-25.6385;12.0565;-3.80438;14.0495;-3.87471;5.192;-11.1606;5.73421;-0.759302;-7.648
890;0;-0.467818;-11.8277;34.2067;29.7046;0.976508;-14.5467;3.24928;-3.56446;-25.6484;12.2562;-3.82016;14.1042;-4.19672;5.20008;-10.977;5.90206;-0.794283;-7.53978
891;0;-0.191303;-11.8967;34.3563;29.6463;0.928907;-14.7709;2.67887;-3.48371;-25.5848;12.4447;-3.8329;14.1484;-4.53741;5.20044;-10.765;6.07449;-0.84637;-7.4352
892;0;-0.138728;-11.859;34.2747;29.5586;0.879766;-15.0034;2.37432;-3.42229;-25.4551;12.6213;-3.8432;14.1841;-4.89543;5.19107;-10.5297;6.25453;-0.915438;-7.33605
893;0;-0.3586;-11.7361;34.0075;29.4359;0.83041;-15.235;2.29692;-3.37838;-25.2776;12.785;-3.85242;14.216;-5.26824;5.16925;-10.2755;6.44665;-0.999002;-7.24775
894;0;-0.878031;-11.5544;33.6092;29.2719;0.782768;-15.4572;2.39986;-3.34913;-25.0728;12.9353;-3.86212;14.2496;-5.65283;5.13172;-10.0105;6.65723;-1.09592;-7.1707
895;0;-1.69935;-11.3414;33.1374;29.0634;0.737906;-15.6609;2.63354;-3.33063;-24.8617;13.0724;-3.87469;14.2932;-6.04332;5.07607;-9.74269;6.89537;-1.20452;-7.10796
896;0;-2.79962;-11.1243;32.6505;28.8088;0.698448;-15.8413;2.95025;-3.31945;-24.6632;13.1954;-3.89329;14.3575;-6.43359;4.998;-9.48153;7.17134;-1.32192;-7.06306
897;0;-4.13531;-10.9239;32.1962;28.5084;0.665909;-15.9912;3.30616;-3.31208;-24.4931;13.3042;-3.91947;14.4481;-6.81566;4.89558;-9.23701;7.49771;-1.44641;-7.03285
898;0;-5.64324;-10.7528;31.8045;28.1646;0.642257;-16.1085;3.66776;-3.30458;-24.3564;13.3974;-3.95537;14.5721;-7.18122;4.76611;-9.01836;7.8878;-1.57648;-7.0162
899;0;-7.24827;-10.6152;31.4867;27.78;0.629179;-16.1896;4.01027;-3.29376;-24.2522;13.4714;-4.00299;14.7365;-7.52083;4.60824;-8.83282;8.35649;-1.71074;-7.01281
900;0;-8.8686;-10.5096;31.2415;27.3596;0.629437;-16.2348;4.32048;-3.2787;-24.1719;13.5209;-4.0623;14.9408;-7.82431;4.42056;-8.68584;8.91867;-1.84858;-7.0169
901;0;-10.4213;-10.4287;31.0524;26.9078;0.644842;-16.2465;4.59528;-3.2594;-24.0996;13.5373;-4.13254;15.1822;-8.08181;4.20347;-8.58298;9.58982;-1.9897;-7.02097
902;0;-11.8293;-10.3619;30.896;26.4283;0.67749;-16.2276;4.83833;-3.23554;-24.0176;13.5077;-4.21297;15.4579;-8.28309;3.95721;-8.52662;10.3844;-2.13499;-7.01857
903;0;-13.0277;-10.3006;30.7517;25.925;0.727876;-16.1833;5.05851;-3.20787;-23.9104;13.4141;-4.30085;15.7583;-8.41817;3.68356;-8.51778;11.3159;-2.28432;-7.00074
904;0;-13.9653;-10.2361;30.5996;25.4007;0.797066;-16.1203;5.26744;-3.17747;-23.7648;13.2347;-4.39326;16.0732;-8.47826;3.38476;-8.5573;12.3957;-2.44039;-6.95588
905;0;-14.6102;-10.1636;30.4279;24.8571;0.885431;-16.0471;5.47476;-3.14612;-23.5717;12.9418;-4.48642;16.3896;-8.45547;3.06348;-8.64225;13.6315;-2.60396;-6.87623
906;0;-14.9514;-10.0814;30.2324;24.296;0.989868;-15.9736;5.68884;-3.11338;-23.3302;12.5057;-4.5766;16.6949;-8.34268;2.7244;-8.76935;15.029;-2.77799;-6.7527
907;0;-14.9948;-9.9887;30.011;23.7175;1.10938;-15.9066;5.91383;-3.08028;-23.0425;11.8923;-4.66018;16.9769;-8.13537;2.37149;-8.93455;16.5881;-2.96502;-6.58041
908;0;-14.7659;-9.88759;29.7683;23.1232;1.23999;-15.8575;6.15049;-3.04611;-22.7155;11.0687;-4.73333;17.223;-7.82991;2.01041;-9.13269;18.3051;-3.16848;-6.35357
909;0;-14.3019;-9.78108;29.5112;22.5127;1.37818;-15.8309;6.39501;-3.01121;-22.3582;10.0036;-4.79382;17.426;-7.42508;1.64699;-9.35711;20.1716;-3.39155;-6.07536
910;0;-13.6505;-9.67214;29.2469;21.8862;1.52031;-15.8315;6.64034;-2.97414;-21.982;8.66937;-4.83879;17.5766;-6.9216;1.28618;-9.60314;22.1749;-3.63776;-5.74624
911;0;-12.8628;-9.56501;28.9855;21.245;1.66197;-15.8608;6.87921;-2.93393;-21.5984;7.04676;-4.86762;17.6731;-6.32092;0.934293;-9.86406;24.2993;-3.91059;-5.37662
912;0;-11.9878;-9.46179;28.7324;20.589;1.80039;-15.9175;7.10227;-2.88985;-21.2145;5.12388;-4.87984;17.7139;-5.62705;0.596099;-10.1365;26.5254;-4.21313;-4.97551
913;0;-11.0715;-9.36518;28.4942;19.9195;1.93252;-15.9968;7.30158;-2.84116;-20.8404;2.90166;-4.87593;17.7008;-4.84441;0.276608;-10.4148;28.8327;-4.548;-4.55694
914;0;-10.149;-9.27485;28.2705;19.2366;2.05676;-16.0921;7.47004;-2.78668;-20.4766;0.394872;-4.85666;17.6364;-3.97842;-0.0212131;-10.6975;31.1999;-4.91673;-4.13458
915;0;-9.24873;-9.19058;28.0609;18.5422;2.17205;-16.1944;7.60303;-2.72607;-20.1284;-2.36311;-4.82348;17.5254;-3.03398;-0.294386;-10.9813;33.6071;-5.32047;-3.72358
916;0;-8.38763;-9.11061;27.8612;17.8367;2.27797;-16.2931;7.69776;-2.65894;-19.7964;-5.31983;-4.77773;17.3721;-2.01754;-0.540596;-11.2667;36.0347;-5.75991;-3.33725
917;0;-7.57522;-9.03301;27.6667;17.121;2.37517;-16.3755;7.75311;-2.58581;-19.4832;-8.39929;-4.71976;17.1774;-0.935518;-0.758639;-11.5516;38.4646;-6.23275;-2.98641
918;0;-6.81259;-8.95533;27.4712;16.3975;2.46363;-16.4342;7.77194;-2.50718;-19.1867;-11.5035;-4.65049;16.9443;0.205825;-0.947253;-11.8352;40.881;-6.73579;-2.68333
919;0;-6.09764;-8.87594;27.2706;15.6665;2.54393;-16.4582;7.75558;-2.42393;-18.9111;-14.5151;-4.56941;16.6706;1.39864;-1.10417;-12.1157;43.2684;-7.26387;-2.43567
920;0;-5.42473;-8.79398;27.0628;14.9302;2.61676;-16.4411;7.70864;-2.33757;-18.6583;-17.305;-4.47624;16.3551;2.63468;-1.2284;-12.3912;45.612;-7.80848;-2.2507
921;0;-4.78655;-8.71124;26.8521;14.1912;2.6816;-16.3807;7.63601;-2.25003;-18.4323;-19.7439;-4.36899;15.9906;3.90503;-1.31677;-12.6572;47.8969;-8.35828;-2.13384
922;0;-4.17699;-8.62818;26.6398;13.4514;2.73787;-16.2745;7.54192;-2.16296;-18.2363;-21.7157;-4.24539;15.5688;5.19959;-1.36566;-12.9104;50.1076;-8.8997;-2.09083
923;0;-3.59193;-8.54992;26.439;12.7138;2.78522;-16.1266;7.43078;-2.07864;-18.0782;-23.1286;-4.10218;15.0779;6.50735;-1.37295;-13.147;52.2256;-9.41697;-2.12627
924;0;-3.02773;-8.47851;26.2551;11.9806;2.82249;-15.9426;7.30619;-1.99826;-17.958;-23.9218;-3.9346;14.5004;7.81699;-1.33477;-13.3622;54.2315;-9.894;-2.24404
925;0;-2.48266;-8.41806;26.099;11.2548;2.84792;-15.7268;7.17149;-1.92289;-17.8817;-24.0674;-3.73698;13.8154;9.11691;-1.24911;-13.5558;56.1029;-10.315;-2.44581
926;0;-1.95746;-8.37135;25.978;10.5388;2.86125;-15.4871;7.02864;-1.85359;-17.8501;-23.574;-3.50407;13.0026;10.3957;-1.11465;-13.7252;57.8156;-10.6665;-2.73402
927;0;-1.4527;-8.34127;25.9;9.83518;2.86089;-15.2304;6.87961;-1.79084;-17.8639;-22.4816;-3.23142;12.0441;11.6423;-0.93103;-13.8723;59.3437;-10.9383;-3.10785
928;0;-0.969439;-8.32906;25.8682;9.14751;2.84661;-14.964;6.72628;-1.73504;-17.9203;-20.8587;-2.91735;10.9311;12.8478;-0.70065;-14.0017;60.6615;-11.1268;-3.56268
929;0;-0.509115;-8.33492;25.8835;8.47648;2.81868;-14.6915;6.5685;-1.68608;-18.0169;-18.8017;-2.5657;9.67471;14.0033;-0.426522;-14.1184;61.7437;-11.2323;-4.09771
930;0;-0.0721652;-8.35776;25.9427;7.82492;2.77745;-14.4179;6.40766;-1.64308;-18.1495;-16.4264;-2.18449;8.30157;15.1028;-0.114013;-14.228;62.568;-11.2608;-4.70416
931;0;0.342237;-8.39616;26.0423;7.19416;2.72405;-14.1466;6.24431;-1.60636;-18.3112;-13.8649;-1.78903;6.86652;16.1422;0.231304;-14.3391;63.1156;-11.2245;-5.38001
932;0;0.734987;-8.44769;26.1756;6.5855;2.65989;-13.8778;6.0787;-1.57489;-18.4973;-11.2475;-1.39733;5.43621;17.1197;0.601816;-14.4585;63.3745;-11.1372;-6.11609
933;0;1.10861;-8.50895;26.3336;5.99968;2.58774;-13.6135;5.91094;-1.54868;-18.6988;-8.69658;-1.02963;4.08708;18.0356;0.988636;-14.5937;63.3384;-11.0162;-6.90205
934;0;1.46605;-8.57738;26.5095;5.43679;2.50937;-13.3538;5.74228;-1.52657;-18.9114;-6.31306;-0.704936;2.89175;18.8912;1.38368;-14.7472;63.0083;-10.8758;-7.72727
935;0;1.81181;-8.64909;26.6934;4.89658;2.42787;-13.0978;5.57325;-1.50841;-19.1269;-4.16821;-0.439464;1.91245;19.6898;1.77774;-14.9226;62.3932;-10.7308;-8.57767
936;0;2.14952;-8.7217;26.8788;4.37916;2.3464;-12.8466;5.40494;-1.49406;-19.3406;-2.30253;-0.244143;1.19116;20.4355;2.16232;-15.1191;61.5082;-10.5907;-9.43732
937;0;2.48321;-8.79294;27.0601;3.88374;2.267;-12.5981;5.23835;-1.48219;-19.55;-0.727844;-0.124559;0.749342;21.1324;2.52981;-15.3332;60.3736;-10.461;-10.2864
938;0;2.81691;-8.85906;27.2279;3.40884;2.19308;-12.352;5.07458;-1.47299;-19.7479;0.569234;-0.0802116;0.585471;21.784;2.8736;-15.56;59.0138;-10.3428;-11.1018
939;0;3.15407;-8.91977;27.3815;2.9542;2.1268;-12.1092;4.9151;-1.46644;-19.9331;1.6166;-0.106118;0.6812;22.3936;3.18943;-15.7917;57.4552;-10.2324;-11.8591
940;0;3.49753;-8.97407;27.5184;2.51814;2.07033;-11.8695;4.76159;-1.46139;-20.105;2.4521;-0.192953;1.00205;22.9624;3.47386;-16.0179;55.7246;-10.1228;-12.5333
941;0;3.84912;-9.02075;27.6359;2.09948;2.02495;-11.6326;4.61505;-1.45818;-20.2614;3.11523;-0.327147;1.49774;23.4911;3.72677;-16.2297;53.8473;-10.005;-13.0963
942;0;4.20957;-9.0608;27.7364;1.69651;1.99285;-11.4004;4.47643;-1.45642;-20.4033;3.63938;-0.493836;2.11314;23.9788;3.94784;-16.4169;51.8448;-9.86983;-13.5251
943;0;4.58007;-9.09399;27.8196;1.30818;1.97479;-11.1748;4.34765;-1.45614;-20.5287;4.05238;-0.677239;2.78965;24.4244;4.13872;-16.5707;49.7365;-9.70794;-13.8015
944;0;4.95963;-9.12094;27.887;0.933365;1.97091;-10.9573;4.22956;-1.45673;-20.6393;4.3718;-0.861672;3.46915;24.8269;4.3027;-16.6815;47.5368;-9.51191;-13.9118
945;0;5.3475;-9.14304;27.9423;0.570512;1.98251;-10.7501;4.12306;-1.45859;-20.7352;4.60544;-1.03501;4.10687;25.1843;4.44161;-16.7428;45.2546;-9.27644;-13.854
946;0;5.74235;-9.16156;27.9885;0.218414;2.00863;-10.5567;4.02925;-1.4615;-20.8174;4.75515;-1.18797;4.66871;25.4966;4.55809;-16.7498;42.8976;-8.99867;-13.6337
947;0;6.14136;-9.17738;28.028;-0.124263;2.04961;-10.3783;3.94777;-1.4651;-20.8869;4.81783;-1.31856;5.14768;25.7651;4.65388;-16.6987;40.4688;-8.67984;-13.2746
948;0;6.54235;-9.19124;28.0626;-0.458713;2.10479;-10.2172;3.87964;-1.46909;-20.944;4.7926;-1.42889;5.55174;25.9919;4.7288;-16.5913;37.9714;-8.32283;-12.8032
949;0;6.94313;-9.20449;28.0956;-0.786162;2.173;-10.0751;3.82457;-1.47301;-20.9896;4.67875;-1.52917;5.91851;26.1816;4.7824;-16.4288;35.4074;-7.93291;-12.2667
950;0;7.3417;-9.21803;28.1293;-1.10796;2.25388;-9.95352;3.7823;-1.47707;-21.0244;4.48498;-1.63188;6.29365;26.3396;4.81385;-16.2164;32.7823;-7.51784;-11.7113
951;0;7.7363;-9.23225;28.1647;-1.42541;2.34555;-9.85324;3.75286;-1.48008;-21.0488;4.22289;-1.75441;6.74044;26.4728;4.82153;-15.9618;30.1043;-7.08632;-11.1931
952;0;8.12517;-9.24844;28.2049;-1.73951;2.44723;-9.77396;3.73515;-1.48253;-21.0647;3.91323;-1.91314;7.31797;26.5879;4.80468;-15.6751;27.3867;-6.64847;-10.7631
953;0;8.50796;-9.26745;28.2521;-2.05168;2.55697;-9.71349;3.72868;-1.48405;-21.0744;3.58003;-2.12053;8.07015;26.6914;4.76383;-15.3667;24.6501;-6.21349;-10.4621
954;0;8.88495;-9.28875;28.305;-2.36351;2.67262;-9.6719;3.73263;-1.48365;-21.0764;3.25059;-2.38389;9.02117;26.7887;4.70161;-15.0487;21.9232;-5.79189;-10.3165
955;0;9.25656;-9.31407;28.3678;-2.67631;2.79271;-9.64619;3.7462;-1.48202;-21.0738;2.94953;-2.703;10.1665;26.883;4.62176;-14.7313;19.2414;-5.39193;-10.3371
956;0;9.62385;-9.34394;28.4417;-2.99117;2.91471;-9.63331;3.76843;-1.47934;-21.0686;2.69742;-3.06785;11.4656;26.9762;4.53113;-14.426;16.6477;-5.02222;-10.5123
957;0;9.98771;-9.37804;28.526;-3.31026;3.03717;-9.63011;3.79755;-1.47589;-21.0618;2.50611;-3.45972;12.8472;27.0674;4.43726;-14.1398;14.1894;-4.68873;-10.8103
958;0;10.3503;-9.41681;28.6216;-3.63372;3.15732;-9.63401;3.83423;-1.47235;-21.0537;2.37668;-3.85462;14.2237;27.1549;4.3488;-13.8795;11.9163;-4.39627;-11.1931
959;0;10.7113;-9.45998;28.7279;-3.96385;3.27323;-9.63974;3.87641;-1.4699;-21.0473;2.29991;-4.2225;15.4905;27.2328;4.27481;-13.6492;9.87429;-4.14694;-11.6069
960;0;11.0716;-9.50688;28.8431;-4.30155;3.38241;-9.64549;3.92481;-1.46933;-21.0423;2.25884;-4.53614;16.558;27.2962;4.22334;-13.453;8.1045;-3.94316;-12.004
961;0;11.4292;-9.557;28.9659;-4.6479;3.48318;-9.64891;3.97877;-1.47216;-21.0385;2.23124;-4.77161;17.3515;27.338;4.20042;-13.291;6.63671;-3.78286;-12.3408
962;0;11.7829;-9.60912;29.0933;-5.00384;3.57304;-9.64695;4.0388;-1.47926;-21.0369;2.19524;-4.91259;17.8233;27.3522;4.21016;-13.1667;5.4893;-3.66396;-12.5805
963;0;12.1286;-9.66225;29.2228;-5.36948;3.65059;-9.64118;4.10625;-1.49283;-21.0352;2.13192;-4.95467;17.9635;27.333;4.2539;-13.0784;4.66583;-3.58335;-12.7046
964;0;12.4619;-9.71442;29.3497;-5.74575;3.71309;-9.62983;4.18183;-1.51328;-21.0317;2.02772;-4.90274;17.7904;27.2775;4.33005;-13.0275;4.15662;-3.5363;-12.7036
965;0;12.7783;-9.76483;29.4719;-6.13217;3.75847;-9.6167;4.26846;-1.54214;-21.0234;1.87219;-4.77281;17.3556;27.1844;4.43335;-13.014;3.93832;-3.51714;-12.5837
966;0;13.0702;-9.81186;29.5856;-6.52781;3.78539;-9.60206;4.3684;-1.57958;-21.0089;1.66086;-4.5878;16.7327;27.0566;4.555;-13.0355;3.97657;-3.5202;-12.3634
967;0;13.3325;-9.85507;29.6899;-6.93188;3.79157;-9.59093;4.4853;-1.627;-20.9831;1.39106;-4.37449;16.0093;26.8994;4.68464;-13.0914;4.22973;-3.53838;-12.0678
968;0;13.5579;-9.89344;29.7823;-7.34257;3.77585;-9.58551;4.6228;-1.68473;-20.9432;1.06218;-4.15951;15.2747;26.7202;4.81017;-13.178;4.65059;-3.56504;-11.7265
969;0;13.7404;-9.92779;29.8649;-7.75737;3.73553;-9.58863;4.78607;-1.7523;-20.8885;0.675481;-3.96728;14.6133;26.5271;4.9201;-13.2918;5.19096;-3.59291;-11.3713
970;0;13.8736;-9.95871;29.9391;-8.17314;3.66978;-9.60337;4.97952;-1.82959;-20.8161;0.235019;-3.81482;14.0857;26.3267;5.00553;-13.4254;5.80479;-3.61712;-11.0269
971;0;13.9522;-9.98713;30.0072;-8.58586;3.57671;-9.63088;5.20962;-1.91678;-20.7247;-0.253453;-3.70993;13.7213;26.1219;5.06233;-13.5696;6.44967;-3.63285;-10.7068
972;0;13.972;-10.0152;30.0744;-8.99084;3.45537;-9.67184;5.48312;-2.01408;-20.6143;-0.781328;-3.65321;13.5237;25.9112;5.09129;-13.711;7.08998;-3.6378;-10.4194
973;0;13.9286;-10.0444;30.144;-9.38237;3.30449;-9.72457;5.80809;-2.11986;-20.4856;-1.33692;-3.6361;13.464;25.6879;5.09891;-13.8342;7.69631;-3.63148;-10.1599
974;0;13.8171;-10.0765;30.2206;-9.75431;3.12389;-9.78928;6.19261;-2.23501;-20.3372;-1.90437;-3.64403;13.4917;25.4416;5.09633;-13.923;8.24824;-3.61395;-9.91472
975;0;13.6333;-10.1136;30.3091;-10.0991;2.91279;-9.86311;6.64626;-2.35822;-20.1712;-2.46488;-3.66021;13.5481;25.16;5.09745;-13.9616;8.73177;-3.58678;-9.66869
976;0;13.3714;-10.1568;30.4118;-10.4094;2.67127;-9.94416;7.17911;-2.48865;-19.9873;-2.9964;-3.66867;13.5776;24.8312;5.11544;-13.94;9.14136;-3.55115;-9.4081
977;0;13.0242;-10.2069;30.5305;-10.6769;2.39955;-10.0316;7.80174;-2.62495;-19.7844;-3.47478;-3.65641;13.5348;24.445;5.16231;-13.853;9.47712;-3.50849;-9.12119
978;0;12.5821;-10.2648;30.6672;-10.8928;2.09889;-10.124;8.52437;-2.76544;-19.5638;-3.87721;-3.6167;13.3964;23.9961;5.24472;-13.7048;9.74383;-3.45968;-8.80679
979;0;12.0338;-10.3293;30.8194;-11.0488;1.7703;-10.2218;9.35795;-2.90813;-19.3216;-4.18333;-3.54738;13.1542;23.4827;5.36516;-13.5038;9.94978;-3.40435;-8.46991
980;0;11.3642;-10.4003;30.9859;-11.1362;1.4158;-10.3281;10.3121;-3.05119;-19.0564;-4.37844;-3.45242;12.8216;22.9078;5.52105;-13.2663;10.1044;-3.34237;-8.12358
981;0;10.5546;-10.4747;31.1599;-11.1474;1.03768;-10.445;11.3956;-3.19229;-18.7644;-4.4536;-3.33879;12.4224;22.2788;5.70572;-13.0103;10.2184;-3.27313;-7.78428
982;0;9.58251;-10.5511;31.3381;-11.0745;0.639363;-10.5769;12.6149;-3.33079;-18.4455;-4.4097;-3.21668;11.9921;21.6055;5.91005;-12.755;10.2995;-3.19628;-7.47263
983;0;8.42403;-10.6267;31.5134;-10.9116;0.223847;-10.7289;13.9753;-3.46628;-18.0972;-4.25185;-3.09589;11.5649;20.9;6.1229;-12.5197;10.357;-3.11201;-7.20384
984;0;7.05201;-10.698;31.6782;-10.653;-0.204216;-10.9068;15.4795;-3.60128;-17.7192;-3.99314;-2.98576;11.1743;20.1747;6.33346;-12.3197;10.3966;-3.02094;-6.9912
985;0;5.43897;-10.7614;31.8242;-10.2946;-0.641094;-11.1142;17.1271;-3.73925;-17.3148;-3.64909;-2.89338;10.8458;19.4412;6.53277;-12.1657;10.4237;-2.92476;-6.84145
986;0;3.5612;-10.812;31.9405;-9.8338;-1.08106;-11.3534;18.9159;-3.88542;-16.8901;-3.23953;-2.82496;10.6021;18.7097;6.71289;-12.0629;10.4417;-2.82653;-6.75941
987;0;1.39856;-10.8438;32.0133;-9.26932;-1.51949;-11.624;20.8403;-4.04657;-16.4529;-2.78187;-2.78198;10.4487;17.9875;6.86984;-12.0115;10.4529;-2.7296;-6.73748
988;0;-1.05612;-10.8498;32.0271;-8.60116;-1.95113;-11.925;22.8921;-4.2313;-16.0129;-2.29352;-2.76502;10.3882;17.2798;7.00191;-12.0061;10.4584;-2.63778;-6.76903
989;0;-3.79473;-10.8222;31.9638;-7.83114;-2.37038;-12.25;25.0612;-4.44666;-15.5838;-1.78921;-2.771;10.4095;16.5883;7.10891;-12.039;10.458;-2.5542;-6.83841
990;0;-6.78272;-10.7511;31.8005;-6.96214;-2.77242;-12.5898;27.3356;-4.6985;-15.177;-1.28062;-2.79649;10.5005;15.9135;7.19328;-12.0981;10.4513;-2.48148;-6.93502
991;0;-9.95979;-10.6294;31.5197;-5.99804;-3.15177;-12.9324;29.701;-4.99089;-14.8065;-0.774747;-2.83528;10.6388;15.2543;7.25757;-12.1711;10.4382;-2.42044;-7.04231
992;0;-13.231;-10.4517;31.1063;-4.94342;-3.50334;-13.2649;32.1423;-5.32371;-14.4814;-0.276574;-2.88126;10.8027;14.6085;7.30442;-12.2468;10.418;-2.37156;-7.14437
993;0;-16.4742;-10.2187;30.5584;-3.80368;-3.82245;-13.5735;34.643;-5.69403;-14.2111;0.211294;-2.92958;10.9747;13.9736;7.33635;-12.3146;10.3902;-2.33277;-7.2329
994;0;-19.5427;-9.93404;29.8799;-2.58399;-4.10471;-13.8428;37.1871;-6.09354;-13.9954;0.68817;-2.97477;11.1353;13.3482;7.35474;-12.3683;10.3549;-2.30153;-7.29712
995;0;-22.2909;-9.60935;29.0939;-1.29157;-4.34605;-14.0615;39.7558;-6.51133;-13.8352;1.15455;-3.01388;11.2742;12.7296;7.36065;-12.4017;10.3124;-2.27558;-7.33446
996;0;-24.5856;-9.25922;28.2317;0.067733;-4.54246;-14.2189;42.3293;-6.93422;-13.7292;1.60894;-3.04469;11.3835;12.1169;7.35325;-12.4133;10.2612;-2.25033;-7.34469
997;0;-26.3163;-8.89564;27.3205;1.48666;-4.69134;-14.3086;44.887;-7.34559;-13.668;2.05184;-3.06753;11.4645;11.5093;7.33215;-12.4029;10.2013;-2.22384;-7.33259
998;0;-27.4107;-8.53021;26.3883;2.95794;-4.79014;-14.3284;47.405;-7.73169;-13.6462;2.48161;-3.08312;11.5197;10.9057;7.29667;-12.3726;10.1303;-2.19285;-7.30455
999;0;-27.8366;-8.16913;25.4513;4.47268;-4.83726;-14.2776;49.8568;-8.07627;-13.6593;2.89708;-3.09436;11.5595;10.3058;7.24595;-12.3267;10.047;-2.15729;-7.27035
1000;0;-27.5952;-7.81269;24.5109;6.02181;-4.8321;-14.1611;52.2131;-8.36754;-13.7009;3.29625;-3.10338;11.5915;9.70882;7.17935;-12.2666;9.94836;-2.11496;-7.23953
1001;0;-26.7256;-7.46011;23.5658;7.5962;-4.77437;-13.9851;54.4426;-8.59612;-13.7762;3.67773;-3.1131;11.6259;9.11389;7.09671;-12.1969;9.83151;-2.06682;-7.22067
1002;0;-25.2939;-7.108;22.6074;9.18559;-4.66496;-13.7611;56.5117;-8.75834;-13.8876;4.04047;-3.12642;11.673;8.52103;6.99846;-12.1204;9.6945;-2.01363;-7.22186
1003;0;-23.3935;-6.75438;21.6304;10.7781;-4.50476;-13.4986;58.3855;-8.85194;-14.0444;4.38468;-3.14521;11.7395;7.9301;6.88492;-12.041;9.53612;-1.95677;-7.24671
1004;0;-21.1378;-6.4012;20.6406;12.3635;-4.29693;-13.2105;60.0308;-8.88072;-14.2593;4.71068;-3.16991;11.8269;7.34029;6.75753;-11.9582;9.35444;-1.89669;-7.29768
1005;0;-18.6502;-6.05494;19.6567;13.9291;-4.04406;-12.9094;61.4152;-8.85124;-14.5442;5.01996;-3.2023;11.9413;6.75348;6.61709;-11.876;9.15113;-1.836;-7.37552
1006;0;-16.0567;-5.7257;18.7093;15.4633;-3.75038;-12.6067;62.5108;-8.77277;-14.9094;5.31485;-3.2407;12.0768;6.16958;6.46552;-11.7937;8.9268;-1.77501;-7.47542
